// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28682;9.382832;-2.325999;-1.613100;0.014022;0.001318;-0.011649;-0.543945;0.656250;-0.002441;0.546022;-0.549917;-0.527531;-0.348084
28683;9.418223;-2.245698;-1.585456;0.009488;0.001567;-0.011638;-0.545166;0.661865;-0.002441;0.546092;-0.549865;-0.527533;-0.348054
28684;9.404120;-2.216369;-1.575275;0.004246;0.006783;-0.010065;-0.538330;0.653564;0.010742;0.546161;-0.549886;-0.527433;-0.348063
28685;9.423430;-2.217894;-1.582352;-0.000473;0.006444;-0.006925;-0.542480;0.654297;0.006836;0.546093;-0.549994;-0.527431;-0.348002
28686;9.388782;-2.253473;-1.597013;-0.000980;0.005572;-0.002896;-0.546631;0.653564;-0.002441;0.546055;-0.550076;-0.527408;-0.347967
28687;9.365110;-2.281344;-1.641530;-0.000980;0.005572;-0.002897;-0.536621;0.650635;0.001465;0.546101;-0.550047;-0.527373;-0.347993
28688;9.386024;-2.301616;-1.638355;0.002387;0.008155;-0.003026;-0.537354;0.658691;-0.004639;0.546178;-0.550051;-0.527327;-0.347937
28689;9.375227;-2.309342;-1.607480;0.007376;0.003582;-0.002408;-0.542236;0.666260;0.005615;0.546333;-0.550082;-0.527196;-0.347843
28690;9.373793;-2.333638;-1.628211;0.012941;0.002962;-0.004181;-0.545654;0.662842;-0.001953;0.546361;-0.550228;-0.527093;-0.347723
28691;9.378397;-2.350803;-1.637337;0.019674;0.003822;-0.005138;-0.536865;0.655762;0.000244;0.546483;-0.550219;-0.527029;-0.347645
28692;9.346933;-2.338073;-1.608445;0.026997;0.000056;-0.003237;-0.545654;0.653320;0.004883;0.546642;-0.550177;-0.527040;-0.347443
28693;9.386424;-2.319147;-1.602031;0.027960;0.000914;-0.005942;-0.550781;0.653564;-0.002197;0.546700;-0.550072;-0.527184;-0.347300
28694;9.372955;-2.315243;-1.633719;0.026792;0.001592;-0.006412;-0.541992;0.661621;-0.001221;0.546804;-0.549891;-0.527308;-0.347234
28695;9.386990;-2.318563;-1.599560;0.022258;0.001838;-0.006402;-0.542725;0.654053;-0.001709;0.546923;-0.549888;-0.527270;-0.347108
28696;9.359973;-2.322636;-1.581163;0.014224;0.001952;-0.008140;-0.545898;0.651123;-0.003662;0.546997;-0.549815;-0.527314;-0.347042
28697;9.372495;-2.350043;-1.568559;0.005614;0.008886;-0.005748;-0.542236;0.659180;-0.006836;0.547071;-0.549704;-0.527336;-0.347067
28698;9.385652;-2.316712;-1.575165;-0.002285;0.010852;-0.004910;-0.546143;0.655029;-0.002686;0.547177;-0.549721;-0.527184;-0.347104
28699;9.368239;-2.337123;-1.607669;-0.009862;0.010947;-0.005320;-0.531738;0.655029;0.000732;0.547176;-0.549732;-0.527111;-0.347198
28700;9.362888;-2.342854;-1.617458;-0.013110;0.014484;-0.008567;-0.552246;0.655029;0.000244;0.547207;-0.549840;-0.526957;-0.347213
28701;9.354189;-2.355179;-1.659042;-0.006953;0.011398;-0.007129;-0.550781;0.648682;0.002441;0.547150;-0.549816;-0.526955;-0.347343
28702;9.375275;-2.332013;-1.643871;0.003077;0.011769;-0.009853;-0.541748;0.658203;0.006592;0.547113;-0.549688;-0.527068;-0.347432
28703;9.387877;-2.316293;-1.619318;0.006444;0.010048;-0.010678;-0.536621;0.658447;-0.002197;0.547088;-0.549747;-0.527049;-0.347409
28704;9.380041;-2.322328;-1.608279;0.007933;0.009660;-0.011112;-0.549805;0.666016;-0.001709;0.547194;-0.549754;-0.526960;-0.347364
28705;9.371411;-2.346729;-1.566383;0.011366;0.008866;-0.010649;-0.538574;0.649902;-0.002930;0.547238;-0.549770;-0.526879;-0.347393
28706;9.401764;-2.309654;-1.508034;0.007222;0.008164;-0.010600;-0.548828;0.653564;-0.000977;0.547329;-0.549669;-0.526909;-0.347366
28707;9.404892;-2.307912;-1.527216;0.007358;0.005709;-0.008716;-0.533203;0.650635;0.000000;0.547336;-0.549588;-0.526969;-0.347390
28708;9.399931;-2.253314;-1.556814;-0.004879;0.010691;-0.004013;-0.536377;0.655273;-0.003662;0.547394;-0.549632;-0.526890;-0.347348
28709;9.365498;-2.289057;-1.570920;-0.010124;0.011589;-0.003145;-0.547607;0.653809;-0.007080;0.547461;-0.549704;-0.526737;-0.347362
28710;9.355111;-2.326635;-1.634438;-0.008310;0.009330;-0.004825;-0.549316;0.660156;0.002930;0.547498;-0.549657;-0.526681;-0.347464
28711;9.374424;-2.328441;-1.641324;-0.004945;0.009766;-0.005302;-0.544678;0.656250;0.000732;0.547429;-0.549740;-0.526618;-0.347534
28712;9.372269;-2.328023;-1.619433;-0.005979;0.010139;-0.003541;-0.540771;0.665039;-0.000732;0.547412;-0.549796;-0.526549;-0.347577
28713;9.386334;-2.330838;-1.585238;-0.005654;0.008269;-0.004789;-0.544434;0.655029;0.000244;0.547425;-0.549957;-0.526364;-0.347582
28714;9.390068;-2.323286;-1.552139;-0.001511;0.008974;-0.004836;-0.539062;0.656006;-0.000488;0.547426;-0.549969;-0.526335;-0.347607
