// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28690;9.805301;-0.067013;0.134986;0.038753;-0.028639;-0.012687;-0.722412;-0.355225;-0.316406;0.646463;0.290343;-0.640001;0.296960
28691;9.842365;-0.055840;0.108175;0.030250;-0.032384;-0.010068;-0.715576;-0.360596;-0.313721;0.646246;0.290362;-0.640201;0.296981
28692;9.867176;-0.018825;0.042646;0.022495;-0.025277;-0.006697;-0.723389;-0.363525;-0.312012;0.646088;0.290485;-0.640293;0.297006
28693;9.887374;-0.017749;0.044325;0.029673;-0.011148;-0.006399;-0.731201;-0.360107;-0.315186;0.645911;0.290656;-0.640328;0.297150
28694;9.909018;-0.077043;-0.004338;0.041959;0.000550;-0.010318;-0.721436;-0.357910;-0.314697;0.645787;0.290703;-0.640344;0.297338
28695;9.877429;-0.121669;0.040624;0.050416;0.002009;-0.011310;-0.720947;-0.364258;-0.313721;0.645712;0.290815;-0.640274;0.297543
28696;9.809445;-0.112874;0.105230;0.046448;0.000972;-0.015912;-0.724609;-0.366943;-0.315674;0.645648;0.291051;-0.640159;0.297698
28697;9.805547;-0.054270;0.122231;0.041958;-0.000150;-0.015237;-0.719482;-0.361084;-0.316895;0.645606;0.291222;-0.640077;0.297798
28698;9.811461;-0.026397;0.142350;0.034846;-0.003513;-0.019550;-0.724365;-0.365479;-0.312744;0.645626;0.291283;-0.640025;0.297806
28699;9.807067;-0.000333;0.114806;0.020941;-0.002410;-0.015491;-0.708496;-0.363770;-0.310303;0.645575;0.291388;-0.640014;0.297839
28700;9.829787;-0.072499;0.063411;0.008244;0.007021;-0.016872;-0.732422;-0.363525;-0.311279;0.645668;0.291516;-0.639875;0.297811
28701;9.845563;-0.046368;0.043016;0.007431;0.017500;-0.019277;-0.730469;-0.367432;-0.309570;0.645679;0.291491;-0.639850;0.297865
28702;9.864344;-0.062052;0.011188;0.015407;0.020807;-0.019070;-0.720459;-0.363281;-0.303955;0.645677;0.291604;-0.639749;0.297977
28703;9.870198;-0.034105;0.035073;0.015943;0.021913;-0.016898;-0.713379;-0.361816;-0.311279;0.645625;0.291838;-0.639597;0.298186
28704;9.821923;-0.057677;0.063731;0.020246;0.022131;-0.016078;-0.725098;-0.350586;-0.312744;0.645742;0.291906;-0.639407;0.298274
28705;9.814001;-0.080733;0.101451;0.019661;0.018065;-0.021594;-0.716064;-0.365723;-0.317627;0.645782;0.291758;-0.639390;0.298368
28706;9.847886;-0.026155;0.095233;0.008696;0.020249;-0.018867;-0.721680;-0.367188;-0.311523;0.646022;0.291670;-0.639235;0.298266
28707;9.817772;0.007502;0.090377;-0.006570;0.022554;-0.014481;-0.709473;-0.367188;-0.312012;0.646144;0.291631;-0.639140;0.298243
28708;9.784989;-0.026087;0.052914;-0.005168;0.023606;-0.016433;-0.713135;-0.366699;-0.315918;0.646357;0.291652;-0.638948;0.298173
28709;9.793860;-0.040359;0.064287;-0.002316;0.019820;-0.017013;-0.724365;-0.368164;-0.319092;0.646581;0.291586;-0.638803;0.298061
