// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28696;0.063182;9.666204;1.804524;-0.093697;0.048103;0.000545;0.387695;-0.605225;-0.436035;0.724352;0.599003;-0.215024;-0.265092
28697;-0.062594;9.482991;1.875516;-0.061534;0.026278;0.001676;0.391357;-0.599121;-0.437988;0.724708;0.598644;-0.214852;-0.265070
28698;-0.076363;9.552151;1.836902;0.063215;-0.010746;-0.004221;0.391602;-0.604736;-0.436768;0.724390;0.598944;-0.215047;-0.265103
28699;-0.034485;9.660397;1.834188;0.024050;0.006630;-0.011292;0.403564;-0.607178;-0.429443;0.724261;0.599096;-0.215049;-0.265111
28700;-0.045563;9.602843;1.876504;-0.107211;0.029179;-0.015809;0.383545;-0.606689;-0.432861;0.724783;0.598689;-0.214373;-0.265152
28701;-0.135991;9.493049;1.925738;-0.087535;0.027920;-0.010315;0.385010;-0.610596;-0.427734;0.725223;0.598224;-0.214147;-0.265183
28702;-0.223758;9.529070;1.919741;0.037082;-0.019675;-0.014518;0.394531;-0.601562;-0.427002;0.724911;0.598518;-0.214431;-0.265141
28703;-0.125264;9.622654;1.870574;0.055507;-0.055488;-0.014300;0.396973;-0.603271;-0.431396;0.724482;0.598867;-0.214713;-0.265297
28704;-0.083793;9.717837;1.891916;0.007546;-0.038983;-0.016085;0.385010;-0.592285;-0.435547;0.724329;0.598929;-0.214785;-0.265516
28705;-0.074506;9.598968;1.885886;-0.052217;-0.037136;-0.013556;0.398438;-0.607910;-0.437256;0.724530;0.598446;-0.214877;-0.265983
28706;0.011142;9.468262;1.858365;-0.032109;-0.041228;-0.007089;0.387695;-0.604492;-0.436035;0.724588;0.598220;-0.214975;-0.266252
28707;-0.022195;9.586864;1.885303;0.057330;-0.016189;-0.012543;0.400635;-0.605225;-0.433105;0.724233;0.598538;-0.215240;-0.266291
28708;-0.086839;9.637440;1.828449;0.018180;-0.017023;-0.012589;0.397949;-0.605469;-0.437500;0.724068;0.598733;-0.215181;-0.266350
28709;-0.032110;9.556311;1.875509;-0.074638;-0.023724;-0.009889;0.387207;-0.605957;-0.439209;0.724375;0.598275;-0.215051;-0.266649
