// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28674;9.818022;0.160063;0.587781;0.076157;-0.002238;-0.007437;-0.745361;-0.231689;0.468506;-0.161801;-0.671548;0.135952;-0.710184
28675;9.850216;0.239179;0.580961;0.069727;0.003502;-0.004253;-0.747314;-0.237305;0.467285;-0.161245;-0.671531;0.135632;-0.710387
28676;9.869087;0.275670;0.562803;0.045791;0.009990;-0.009847;-0.751221;-0.239502;0.469971;-0.161032;-0.671404;0.135486;-0.710583
28677;9.867537;0.205774;0.486401;0.011070;0.010104;-0.022111;-0.741455;-0.239502;0.480469;-0.161039;-0.671250;0.135425;-0.710739
28678;9.934627;-0.018347;0.509741;-0.007121;0.006161;-0.027201;-0.739746;-0.236816;0.477783;-0.161062;-0.671301;0.135279;-0.710713
28679;10.156879;-0.245268;0.502554;0.004346;0.032112;-0.029477;-0.747559;-0.236084;0.479248;-0.161062;-0.671204;0.135048;-0.710849
28680;10.165372;-0.194243;0.309092;0.031449;0.068020;-0.039174;-0.749023;-0.237549;0.463135;-0.160845;-0.670916;0.134496;-0.711275
28681;9.815761;0.061794;0.368136;-0.058776;0.030868;-0.050741;-0.746338;-0.238770;0.470215;-0.161558;-0.670533;0.134791;-0.711418
28682;9.737935;-0.036390;0.774738;-0.049628;0.002082;-0.066864;-0.745605;-0.237793;0.467285;-0.162120;-0.670479;0.134824;-0.711335
28683;9.536331;-0.074909;0.972256;0.157329;0.033737;-0.061955;-0.744629;-0.232666;0.469238;-0.161550;-0.670482;0.133650;-0.711683
28684;9.542342;0.242767;0.958139;0.290595;0.060862;-0.051593;-0.740723;-0.237549;0.480957;-0.160050;-0.670526;0.131633;-0.712356
28685;9.531802;0.591412;0.792218;0.210299;0.028610;-0.054652;-0.744141;-0.240234;0.476074;-0.158940;-0.670810;0.129962;-0.712644
28686;9.709679;0.655957;0.640039;0.046776;-0.011387;-0.063375;-0.748291;-0.237061;0.467285;-0.158951;-0.671016;0.129386;-0.712552
28687;9.741854;0.401669;0.616931;-0.021890;-0.014999;-0.055965;-0.738281;-0.244141;0.471680;-0.159394;-0.671001;0.129405;-0.712465
28688;9.745766;0.232323;0.667883;0.009248;-0.021092;-0.027240;-0.737061;-0.234375;0.466553;-0.159660;-0.671145;0.129394;-0.712271
28689;9.728447;0.334892;0.756130;-0.028918;-0.057399;-0.015672;-0.740967;-0.229736;0.477783;-0.159891;-0.671399;0.129738;-0.711917
28690;9.780400;0.148012;0.865333;-0.123056;-0.089979;-0.018143;-0.743896;-0.231201;0.471191;-0.160188;-0.671851;0.130406;-0.711302
28691;9.835048;-0.049195;0.800043;-0.163815;-0.112270;-0.008918;-0.739990;-0.241699;0.472412;-0.160788;-0.672237;0.131533;-0.710594
28692;10.300381;0.006936;0.532608;-0.108970;-0.078285;-0.003702;-0.745361;-0.245117;0.475586;-0.161367;-0.672493;0.132401;-0.710059
28693;9.885627;-0.027518;0.269724;0.014221;-0.040223;-0.006458;-0.749512;-0.241943;0.471924;-0.161246;-0.672684;0.132422;-0.709902
28694;10.123521;0.293928;0.274244;0.120872;-0.018665;0.012503;-0.743652;-0.238281;0.473389;-0.160401;-0.672794;0.131929;-0.710081
28695;9.956710;0.523250;0.295322;0.093161;0.034945;-0.004717;-0.742432;-0.240479;0.473877;-0.159850;-0.672632;0.131411;-0.710454
28696;9.821832;0.682319;0.386484;0.038855;0.034944;-0.022129;-0.745117;-0.241943;0.471436;-0.159798;-0.672434;0.131132;-0.710705
28697;9.718945;0.572969;0.619635;-0.053685;-0.001663;-0.026068;-0.740479;-0.236816;0.469727;-0.160320;-0.672289;0.131465;-0.710663
28698;9.668259;0.307181;0.807677;-0.082576;-0.032620;-0.008774;-0.741699;-0.242920;0.469971;-0.160774;-0.672298;0.132080;-0.710437
28699;9.785647;0.186923;0.813146;-0.082251;-0.033955;0.024028;-0.730225;-0.243408;0.476807;-0.161174;-0.672257;0.132919;-0.710229
28700;9.801404;0.113394;0.642203;-0.077010;-0.039612;0.026544;-0.753174;-0.244873;0.476318;-0.161499;-0.672426;0.133675;-0.709854
28701;9.914689;0.003691;0.585723;-0.054950;-0.054423;0.019563;-0.749512;-0.247314;0.475586;-0.161538;-0.672539;0.134225;-0.709634
28702;9.914636;0.036837;0.417529;-0.011912;-0.045600;0.002156;-0.740234;-0.239746;0.479736;-0.161574;-0.672683;0.134464;-0.709444
28703;9.950369;0.000981;0.379080;0.029687;-0.028003;-0.010762;-0.734375;-0.237549;0.474854;-0.161257;-0.672929;0.134258;-0.709322
28704;9.881524;0.094464;0.430814;0.056067;0.003590;-0.018757;-0.746826;-0.230469;0.474854;-0.160971;-0.673007;0.133888;-0.709383
28705;9.830959;0.149231;0.465781;0.039569;0.023366;-0.022741;-0.737305;-0.246094;0.471680;-0.160503;-0.672876;0.133461;-0.709693
28706;9.872963;0.208953;0.565104;0.027390;0.012957;-0.025468;-0.744629;-0.242432;0.474121;-0.160760;-0.672782;0.133355;-0.709744
28707;9.871677;0.241195;0.573904;0.035306;0.019629;-0.015115;-0.730957;-0.243408;0.478516;-0.160670;-0.672643;0.133139;-0.709937
28708;9.701037;0.295369;0.449713;0.026523;0.008842;-0.018907;-0.731201;-0.240234;0.474609;-0.160720;-0.672718;0.132959;-0.709888
28709;9.769078;0.215371;0.564867;0.002277;-0.017337;-0.011714;-0.744629;-0.247070;0.469482;-0.160803;-0.672861;0.133013;-0.709723
28710;9.860891;0.176226;0.630774;0.023644;-0.013125;-0.014020;-0.747070;-0.235840;0.476562;-0.160963;-0.672823;0.133018;-0.709723
28711;9.925368;0.142117;0.601903;0.029807;-0.009054;-0.014239;-0.744873;-0.239746;0.477295;-0.160591;-0.672876;0.132754;-0.709807
