// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28671;9.421634;-1.071573;-2.390912;-0.011199;0.013617;0.003793;-0.703857;0.427979;-0.199219;0.583702;-0.333053;-0.715174;-0.192075
28672;9.497094;-1.103616;-2.500366;-0.014509;0.015221;-0.003719;-0.708252;0.425781;-0.204346;0.583704;-0.333056;-0.715133;-0.192218
28673;9.429865;-1.092421;-2.519838;0.004389;0.041617;-0.014104;-0.701660;0.428467;-0.210205;0.583939;-0.332760;-0.715037;-0.192376
28674;9.421389;-1.085666;-2.464267;0.014897;0.033907;-0.018132;-0.703857;0.436035;-0.206055;0.584251;-0.332434;-0.714919;-0.192431
28675;9.446307;-1.014862;-2.399821;0.018414;0.029362;-0.014403;-0.706543;0.433350;-0.206055;0.584472;-0.332296;-0.714797;-0.192454
28676;9.453094;-0.981137;-2.362508;0.007872;0.024568;-0.011650;-0.709717;0.426025;-0.207275;0.584619;-0.332181;-0.714709;-0.192529
28677;9.445351;-1.000611;-2.323962;-0.007449;0.022868;-0.003772;-0.699707;0.425781;-0.199707;0.584723;-0.332042;-0.714650;-0.192672
28678;9.431589;-1.052794;-2.320235;-0.022362;0.002964;0.002220;-0.697510;0.430908;-0.199219;0.584632;-0.332153;-0.714638;-0.192802
28679;9.475386;-1.105043;-2.340650;-0.027350;0.004244;-0.000956;-0.706543;0.430420;-0.199219;0.584537;-0.332372;-0.714568;-0.192973
28680;9.476341;-1.116297;-2.348073;-0.020194;0.000150;-0.005048;-0.707275;0.429688;-0.210938;0.584384;-0.332481;-0.714595;-0.193145
28681;9.461742;-1.042112;-2.358408;-0.010717;-0.003106;-0.007613;-0.707031;0.430908;-0.200195;0.584391;-0.332402;-0.714603;-0.193231
28682;9.471632;-0.959020;-2.382045;-0.004127;-0.005723;-0.006229;-0.704346;0.430664;-0.204102;0.584262;-0.332432;-0.714678;-0.193295
28683;9.442546;-0.938362;-2.390972;-0.010909;-0.005505;-0.002265;-0.705811;0.437012;-0.205322;0.584191;-0.332485;-0.714693;-0.193359
28684;9.403623;-0.960425;-2.415230;-0.022229;-0.001641;0.000986;-0.701172;0.428467;-0.195312;0.584125;-0.332699;-0.714614;-0.193484
28685;9.425780;-1.111826;-2.414587;-0.034779;-0.000317;0.005899;-0.707764;0.426758;-0.195312;0.583936;-0.332956;-0.714596;-0.193680
28686;9.434955;-1.215681;-2.438333;-0.043750;0.003298;0.003483;-0.707031;0.430908;-0.202148;0.583710;-0.333166;-0.714602;-0.193977
28687;9.421579;-1.319365;-2.405621;-0.043011;0.008961;0.004749;-0.697021;0.426025;-0.203125;0.583622;-0.333383;-0.714498;-0.194252
28688;9.431655;-1.315403;-2.351004;-0.034367;0.011790;0.004995;-0.693359;0.434814;-0.207764;0.583651;-0.333498;-0.714371;-0.194435
28689;9.415319;-1.290817;-2.364407;-0.008922;0.006353;0.002235;-0.700928;0.437012;-0.196045;0.583795;-0.333619;-0.714199;-0.194429
28690;9.441864;-1.233803;-2.372514;0.014122;-0.005997;0.002296;-0.704346;0.434814;-0.204346;0.583723;-0.333768;-0.714218;-0.194317
